DocID,NetSales_LLM,OperatingIncome_LLM,Sentiment_LLM
S100K4I1,2332601000.0,-3142396000.0,0.3
S100NEJO,1393855000000.0,139235000000.0,0.6
S100LB5C,537686000000.0,77723000000.0,0.0
S100NEJV,508766000000.0,3911000000.0,0.6
S100PAAS,301348000000.0,28919000000.0,
S100SA2L,12393000000.0,,
S100U201,55174000000.0,11121000000.0,0.6
S100K4I7,175133000000.0,12375000000.0,
S100SA38,196254000000.0,,
S100PACN,562752000000.0,23988000000.0,0.6
S100NEKA,540250000000.0,139946000000.0,0.6
S100LB62,549496000.0,-138484000.0,0.0
S100SA45,9335358000.0,589309000.0,0.3
S100U23P,124558000000.0,4449000000.0,
S100LB6N,3702000000.0,454000000.0,0.6
S100NEKD,47028000000.0,11185000000.0,
S100PAGV,110087000000.0,2956000000.0,0.1
S100K4IA,117655000000.0,,-0.3
S100U27B,1356630000.0,-748588000.0,-0.7
S100K4IJ,144571000000.0,,0.0
S100SA47,51096000000.0,6070000000.0,0.0
S100LB6T,12607000000.0,1303000000.0,
S100NEMO,495832000000.0,27948000000.0,0.6
S100SA5A,393551000000.0,105124000000.0,
S100U27N,,-1180823000.0,0.6
S100PASD,4487184000000.0,,0.4
S100LB73,68599000000.0,6929000000.0,0.6
S100NEN0,1085614000000.0,,
S100K4KF,117064000000.0,,
S100PAVL,332411000000.0,15455000000.0,0.3
S100SA5Z,322733000000.0,38170000000.0,
S100K4KL,1142165000000.0,,
S100U28I,3664282000.0,-437684000.0,0.0
S100LB7E,82812000.0,-401665000.0,0.0
S100PB0O,94530000000.0,4732000000.0,
S100NEN5,463702000000.0,42721000000.0,
S100U28X,10562000000.0,1692000000.0,0.0
S100SA61,2899809000.0,731813000.0,0.6
S100SA7T,112148000000.0,18688000000.0,0.0
S100LB7U,120181000000.0,14879000000.0,0.5
S100PB1L,54933123000.0,11155944000.0,0.0
S100K4KW,22156000000.0,364000000.0,0.5
S100NENF,5423356000000.0,,0.0
S100K4L5,305316000000.0,16939000000.0,0.2
S100LB8H,337175000.0,145644000.0,0.6
S100NENZ,71191000000.0,-1774000000.0,
S100U2VU,4588818000.0,,-0.8
S100SA84,2086954000.0,-184124000.0,0.2
S100K4LG,1841000000.0,41000000.0,
S100PBL7,120353000000.0,,0.0
S100U3CC,7038347000.0,,-0.3
S100LBBB,778633000.0,102059000.0,0.6
S100NEON,1312987000000.0,81659000000.0,
S100PBM5,364251000000.0,8914000000.0,
S100U3CG,552860000000.0,258195000000.0,
S100SA86,968246000.0,74296000.0,
S100K4M3,142715000000.0,,
S100LBBM,1145056000000.0,28811000000.0,0.2
S100SA8G,1786500000.0,84399000.0,0.3
S100NEOY,56521000000.0,84627000000.0,0.8
S100QX4W,951877000000.0,,0.0
S100U42S,9676010000.0,,0.0
S100K4MA,190428000000.0,,
S100NEQ5,98492000000.0,18602000000.0,0.6
S100LBCD,41252000.0,-236466000.0,
S100U4I2,471682000000.0,,0.4
S100SA96,1125883000000.0,50705000000.0,-0.2
S100QX95,183423000000.0,,0.0
S100NEQB,185470000000.0,20885000000.0,
S100LBE3,269791000000.0,19804000000.0,0.0
S100QX9M,41541000000.0,9964000000.0,0.6
S100K4ND,193304000.0,-510433000.0,-0.6
S100SA9B,116988000000.0,18676000000.0,
S100LBEB,244011000000.0,10884000000.0,
S100K4O4,211308000000.0,,0.0
S100U4JO,8385501000.0,,
S100NEQV,691535000000.0,,
S100QXAM,483071000000.0,,0.2
S100SA9K,200679000000.0,28499000000.0,0.4
S100K4O7,89370000000.0,,0.0
S100U4JR,2852561000.0,,-0.3
S100LBJ8,90684000.0,-611063000.0,-0.9
S100NER5,2574330000000.0,146659000000.0,
S100QXBG,539825000.0,96224000.0,
S100SAAY,2157680000.0,540948000.0,0.4
S100U4PX,1284426000.0,-1719487000.0,0.0
S100LBJI,3537302000.0,566050000.0,
S100K4QA,148452000000.0,55308000000.0,0.0
S100SAAZ,1072157000.0,-198336000.0,-0.6
S100QXC5,627108000.0,98124000.0,0.5
S100K4QM,369912000000.0,,0.0
S100U4R4,204852000000.0,,0.2
S100LBJT,8657881000.0,3614225000.0,
S100NERQ,558609000000.0,66900000000.0,0.6
S100SAB7,942307000000.0,-4309000000.0,
S100QXGU,6110560000.0,1450109000.0,0.6
S100U4SK,16944764000.0,,-0.2
S100NESL,6218311000000.0,,0.0
S100K4RC,28373000.0,-285789000.0,0.3
S100LBKE,2821053000.0,368208000.0,
S100SABD,3388000000.0,-534000000.0,0.0
S100NESQ,208430000000.0,22847000000.0,0.6
S100U4U4,31995554000.0,,0.0
S100K4RS,14407000000.0,3534000000.0,-0.2
S100QXJ7,863459000.0,-400026000.0,-0.6
S100LBLI,2289508000.0,-128662000.0,0.0
S100QXKB,217582000.0,-30718000.0,0.3
S100SABU,837124000000.0,,
S100NETA,5560022000.0,456405000.0,
S100U50O,247223000000.0,123405000000.0,0.6
S100LBLM,11544000.0,-3628302000.0,
S100SACO,509329000000.0,32886000000.0,0.6
S100K4SF,793471000000.0,,0.0
S100U52A,710597000000.0,147565000000.0,0.0
S100NETB,1597336000000.0,,
S100LBM5,2532383000.0,133459000.0,0.4
S100QXLE,1697426000.0,85013000.0,0.6
S100K4SO,3060912000000.0,,0.0
S100QXLR,2665859000.0,-201924000.0,0.0
S100SAE5,282154000000.0,35577000000.0,0.6
S100U539,232974000000.0,,0.6
S100K4TD,1110387000000.0,,
S100LBN2,277168000.0,16844000.0,0.5
S100NETZ,227413000000.0,,0.6
S100QXOD,1012018000000.0,,
S100NEU0,300067000000.0,81042000000.0,
S100U55D,74235000000.0,10360000000.0,0.3
S100SAEZ,155427000000.0,2143000000.0,-0.4
S100LBNC,38689000.0,-50645000.0,-0.9
S100K4TE,26457000000.0,2995000000.0,
S100NEUC,634119000000.0,53214000000.0,0.5
S100QXOQ,45265000000.0,3823000000.0,-0.2
S100U5FE,1569892000000.0,432662000000.0,
S100LBNJ,243697000000.0,106054000000.0,
S100SAF4,3348713000.0,764363000.0,0.6
S100K4TW,265935000000.0,47588000000.0,0.5
S100QXRZ,,,0.0
S100NEUM,2014677000000.0,,0.0
S100K4VT,1966980000.0,2083000.0,-0.3
S100LBNO,1598776000.0,-18057000.0,-0.4
S100U5FO,1108930000000.0,,
S100NEVK,319442000000.0,15332000000.0,
S100QXS4,,-1461820000.0,-0.6
S100SAFR,4255274000.0,842656000.0,0.3
S100SAFD,175117000000.0,39813000000.0,
S100LBOK,409302000000.0,28014000000.0,0.0
S100K4VY,203594000000.0,18135000000.0,0.6
S100NEVT,838651000000.0,,
S100U5G7,1015195000000.0,56690000000.0,-0.7
S100QXT7,4626264000.0,791741000.0,0.0
S100U5NK,198273000000.0,20822000000.0,
S100LBPA,992126000.0,30899000.0,0.3
S100K4WB,273846000000.0,14496000000.0,0.0
S100QXTB,,,-0.6
S100NEW6,71927000000.0,,0.2
S100SAGF,1331718000.0,94995000.0,
S100SAGE,2104000000.0,-1317000000.0,0.0
S100U5TH,7325000000.0,508000000.0,
S100K4WO,614988000.0,-502142000.0,
S100LBPI,75891000000.0,9230000000.0,
S100SAH1,651906000.0,110268000.0,0.7
S100NEWX,462808000.0,-510950000.0,-0.9
S100QXX3,6401320000000.0,426099000000.0,
S100K4X6,1270247000000.0,74901000000.0,
S100NEWZ,471305000.0,-261977000.0,-0.3
S100QXXK,2350000000.0,755346000.0,
S100U5UL,38557243000.0,8287179000.0,0.6
S100LBPS,996550000.0,-62181000.0,0.5
S100U5VN,1378966000000.0,104100000000.0,0.6
S100SAIC,2164597000.0,245598000.0,
S100K4XD,806067000000.0,,0.6
S100NEX6,76035000000.0,4617000000.0,0.6
S100SAJ4,2613000000.0,-182000000.0,-0.7
S100LBQG,842651000000.0,70600000000.0,0.6
S100QXXT,417549000000.0,,0.6
S100U5Y7,315642000.0,-1095000000.0,0.0
S100K4Y4,113519000000.0,15433000000.0,
S100SAJ6,657289000.0,-1398374000.0,
S100LBR1,29146000000.0,10572000000.0,
S100QXYE,8178000000.0,890000000.0,
S100NEX9,358333000000.0,54768000000.0,0.0
S100U60U,148242000000.0,25295000000.0,0.0
S100K4YR,889858000.0,166879000.0,0.6
S100LBRG,106549000000.0,14604000000.0,
S100QXYX,221968000000.0,14133000000.0,
S100SAJ8,2272989000.0,236925000.0,0.5
S100NEXU,379135000.0,195603000.0,0.2
S100U61C,1348443000000.0,,
S100QXZW,9968746000.0,973320000.0,0.0
S100SAJX,2694747000.0,344036000.0,
S100LBSN,23683032000.0,835005000.0,
S100NEZQ,100586000000.0,55967000000.0,
S100K4YT,12806664000.0,1588895000.0,
S100U61W,525283000000.0,56254000000.0,0.6
S100LBTO,3497157000.0,,0.6
S100K4ZC,24455000000.0,7496000000.0,0.0
S100QY13,157078000000.0,15097000000.0,0.6
S100NF0U,669468000000.0,106884000000.0,
S100U62X,94736000000.0,13443000000.0,
S100SAKD,13822591000.0,-251649000.0,-0.2
S100LBU6,638846000.0,105964000.0,
S100NF1D,77834000000.0,6141000000.0,0.5
S100SAL0,11190724000.0,244180000.0,0.6
S100U63Y,508536000000.0,-2728000000.0,
S100NF1Y,504971000000.0,16335000000.0,0.6
S100LBUY,287827000.0,85518000.0,0.0
S100SAL4,5720205000.0,-2074647000.0,-0.6
S100U66N,216887000000.0,30955000000.0,
S100QY1S,39335000000.0,947000000.0,0.2
S100K51W,457977000.0,139868000.0,0.6
S100LBV5,456668000000.0,52230000000.0,0.6
S100K501,190949000000.0,9579000000.0,0.1
S100QY2N,411573000.0,77382000.0,0.0
S100K522,94027000000.0,,
S100U68G,1095823000000.0,80890000000.0,
S100SALB,114000000.0,-2298000000.0,
S100NF2P,139311000000.0,16217000000.0,0.0
S100LBVH,716900000000.0,,
S100QY3I,13082997000.0,773529000.0,
S100NF3Q,165599721000.0,16298408000.0,
S100SALI,4471000000.0,466000000.0,0.6
S100U69U,65639000000.0,,
S100K531,76046000000.0,9774000000.0,0.2
S100LBVK,1942099000.0,453758000.0,0.6
S100NF4E,1760796000.0,-180373000.0,0.3
S100SALO,6013083000.0,881471000.0,0.7
S100U69V,520353000000.0,33330000000.0,0.3
S100QY3O,,,0.0
S100LBW1,1268196000000.0,66888000000.0,0.4
S100K53L,34277000000.0,15901000000.0,0.4
S100QY4D,4288609000.0,189904000.0,
S100NF4N,677925000.0,19196000.0,0.2
S100SAMB,4609926000.0,337663000.0,0.0
S100LBXP,53968000000.0,4077000000.0,
S100K53P,696037000000.0,24065000000.0,-0.4
S100NF51,53975867000.0,5978031000.0,0.8
S100QY5M,2032448000.0,,-0.4
S100LBYE,89894000000.0,-6160000000.0,-0.6
S100U6AC,198634000000.0,13357000000.0,0.6
S100SAMD,13848713000.0,-31399000.0,0.3
S100K53R,281964000000.0,,
S100NF53,1015199000000.0,65100000000.0,0.7
S100SAMY,5607935000.0,454024000.0,0.0
S100U6AN,6330000000.0,-91000000.0,0.4
S100QY7Y,922422000000.0,,0.6
S100LBYH,6863767000.0,663164000.0,0.7
S100K546,3839000000.0,274000000.0,0.6
S100NF58,1166640000000.0,114828000000.0,0.6
S100QY8A,1601677000000.0,,
S100SAN8,3766353000.0,158817000.0,0.6
S100K557,175346000000.0,,
S100LBYS,44803000000.0,10086000000.0,0.2
S100NF5H,1109119000000.0,44409000000.0,0.5
S100QY9X,78417000000.0,,0.4
S100U6E5,273501000000.0,47569000000.0,
S100K559,1192921000.0,259499000.0,0.0
S100SAO5,11766000000.0,,0.5
S100LBZ7,655610000.0,149043000.0,
S100NF63,388418000000.0,27613000000.0,0.3
S100QYB8,80015000000.0,,0.2
S100K55L,87240000000.0,8758000000.0,0.4
S100SAOE,409221000000.0,50324000000.0,
S100SAOQ,1240436000.0,198282000.0,0.2
S100LBZH,5856336000.0,100365000.0,0.6
S100QYC9,8628009000.0,,0.6
S100U6E9,2156305000000.0,198500000000.0,0.7
S100NF6D,219626000000.0,60422000000.0,0.0
S100LBZU,363945000000.0,41614000000.0,0.6
S100U6EI,10069291000.0,1008202000.0,
S100K566,515122000000.0,,0.0
S100QYCY,1278478000000.0,,-0.3
S100NF6J,769959000000.0,79011000000.0,0.2
S100SAP5,371707000000.0,20609000000.0,0.0
S100U6ES,1579599000000.0,,0.6
S100K56A,6232804000.0,505406000.0,0.8
S100LC01,5797577000.0,636546000.0,0.6
S100NF7Y,1482578000000.0,88655000000.0,
S100SAPD,774416000.0,120453000.0,0.0
S100QYDK,1066326000000.0,,-0.6
S100U6F4,569722000000.0,38843000000.0,
S100K56W,7074154000.0,1704808000.0,0.6
S100LC0T,420010000.0,90649000.0,0.6
S100NF80,196922000000.0,59963000000.0,0.0
S100QYHM,2472508000000.0,,-0.4
S100SAPY,5390891000.0,259039000.0,0.0
S100LC12,203678000000.0,30191000000.0,
S100U6HM,817143000000.0,94490000000.0,0.0
S100NF83,1967949000000.0,136292000000.0,0.6
S100QYKD,1800668000000.0,,-0.2
S100K57Q,257163000000.0,7597000000.0,0.6
S100SAQV,551215000000.0,56955000000.0,0.0
S100U6K2,221739000000.0,10958000000.0,-0.2
S100NF87,66578000000.0,-4715000000.0,
S100LC17,1639681000.0,226546000.0,0.3
S100SAQW,11584885000.0,621362000.0,
S100LC1T,5942000000.0,1799000000.0,
S100U6KI,487729000000.0,73099000000.0,
S100QYLX,2284922000000.0,,
S100NF8U,,-356205000.0,
S100U6M2,1448651000.0,559241000.0,0.5
S100QYMO,2479840000000.0,,-0.3
S100K57X,63834000000.0,35191000000.0,
S100K584,78864000.0,-417768000.0,
S100SAR1,2641556000.0,529210000.0,0.7
S100LC24,48582000000.0,5936000000.0,
S100NF9B,72115000000.0,20713000000.0,
S100SAR4,8458939000.0,-838857000.0,0.3
S100U6MJ,1190861000000.0,,0.0
S100QYNI,3543475000000.0,,0.0
S100QYPL,,,0.0
S100LC2H,1162531000.0,-243275000.0,-0.7
S100K58Z,886199000000.0,77301000000.0,0.0
S100NF9F,78936000000.0,9562000000.0,
S100K5A9,17070000000.0,-2645000000.0,-0.8
S100NFBR,291107000000.0,40162000000.0,0.6
S100U6OJ,1740687000.0,385256000.0,0.6
S100SART,22889000000.0,331000000.0,0.6
S100LC42,135268000000.0,12229000000.0,0.6
S100U6OY,668547000000.0,27974000000.0,0.7
S100K5AO,3782996000.0,1043852000.0,0.0
S100QYQ4,,,-0.2
S100SARW,587933000000.0,,-0.2
S100QYR0,2209025000000.0,,
S100LC4C,59453000000.0,3409000000.0,
S100NFC7,1748641000000.0,146115000000.0,0.0
S100U6QL,139397000000.0,17729000000.0,
S100K5B9,320819000000.0,6968000000.0,-0.2
S100SASN,164370000000.0,,0.0
S100SAU6,2645485000.0,315056000.0,0.6
S100QYRQ,1604036000000.0,,-0.2
S100NFDA,1387506000000.0,37528000000.0,
S100LC4F,182015000000.0,32616000000.0,0.3
S100U6RX,277616000000.0,,
S100K5CA,335701000000.0,-17812000000.0,-0.8
S100LC4V,688960000.0,-9304000.0,-0.3
S100NFDE,144487000000.0,19318000000.0,
S100QYVI,4402823000000.0,,-0.2
S100SAUV,4499956000.0,-240747000.0,0.0
S100NFDW,8078020000.0,1419983000.0,0.0
S100K5CT,2077544000.0,198286000.0,
S100LC5N,11083977000.0,1702758000.0,0.0
S100QYWF,990089000000.0,,0.0
S100U6U6,19097000000.0,,
S100U6UI,1050908000000.0,-51603000000.0,
S100SAVH,1935466000.0,353904000.0,0.0
S100LC5Q,12946000000.0,857000000.0,0.0
S100K5DQ,3059155000000.0,,0.0
S100SAWM,2220043000.0,468896000.0,0.6
S100NFEA,1165079000000.0,136026000000.0,
S100QYX3,60820000000.0,,0.4
S100U6VD,2068676000.0,281770000.0,
S100LC5S,5605336000.0,,
S100NFEH,1675958000000.0,197992000000.0,0.6
S100K5ED,39919000000.0,11828000000.0,0.0
S100U6X9,230892000000.0,74370000000.0,0.4
S100SAX9,192545000000.0,30085000000.0,0.0
S100QYYO,97338000000.0,,0.2
S100K5ER,83004000000.0,10779000000.0,0.2
S100LC66,3439631000.0,348332000.0,0.0
S100NFF7,1316683000.0,168267000.0,0.0
S100QZ22,176022000000.0,,
S100U6XB,1249893000000.0,,
S100SAXT,1580424000.0,420826000.0,0.8
S100SAYO,978387000.0,-162111000.0,-0.6
S100LC6D,1459052000.0,430466000.0,0.7
S100NFFE,302754000000.0,34774000000.0,0.3
S100K5FD,223935000000.0,,-0.1
S100LC6F,15515000000.0,3616000000.0,0.6
S100QZ41,,,0.0
S100NFG3,1488173000.0,-529329000.0,0.4
S100K5FH,419123000000.0,,0.0
S100U6XF,411217000000.0,,0.0
S100SAYW,1603936000.0,181579000.0,
S100U6Y4,981416000000.0,,0.4
S100LC70,1550016000.0,184096000.0,0.0
S100K5FU,957007000000.0,30201000000.0,0.0
S100NFGB,1372386000000.0,79172000000.0,
S100QZ5D,383242000000.0,,0.0
S100QZ5I,141324000000.0,,0.0
S100SAZE,4421104000.0,-283204000.0,-0.6
S100U6YA,31958000000.0,6695000000.0,
S100K5GQ,491202000000.0,,0.0
S100LC78,274853000.0,-545687000.0,0.0
S100QZ74,487407000000.0,,0.2
S100NFGE,190313000000.0,-1617000000.0,0.5
S100K5GU,2644038000.0,217341000.0,-0.2
S100SBBC,100048000000.0,,0.0
S100U6YR,302373000000.0,30066000000.0,0.8
S100LC8B,44594000000.0,12226000000.0,
S100QZ76,13140387000.0,,-0.2
S100U6YV,53655000000.0,12207000000.0,0.0
S100NFGF,3688785000000.0,,0.6
S100K5HK,273449000000.0,,-0.1
S100LC8C,14500300000.0,653293000.0,0.6
S100SBK3,3744117000000.0,,0.0
S100NFGM,471138000000.0,,0.6
S100QZAK,350665000000.0,,0.0
S100K5IH,2077705000.0,139232000.0,0.4
S100SBV6,581412000000.0,,0.2
S100U6ZL,170922000000.0,,0.0
S100LC9V,756893000000.0,80910000000.0,
S100QZG8,252708000000.0,27221000000.0,
S100NFGN,11857766000.0,4116377000.0,0.0
S100U70F,5193581000.0,318842000.0,
S100LCA3,339679000000.0,20814000000.0,
S100QZHY,37154298000000.0,,0.0
S100K5IQ,691111000000.0,62406000000.0,0.3
S100SBXG,43512000000.0,,
S100NFGP,7346665000000.0,601402000000.0,0.6
S100NFHU,215608000000.0,19635000000.0,0.7
S100U70K,2770458000.0,913530000.0,0.6
S100LCAH,68556000000.0,7722000000.0,0.2
S100SBZK,1191005000000.0,51574000000.0,
S100PBMY,2370042000.0,339161000.0,
S100NFIT,565325000000.0,74553000000.0,0.0
S100LCBR,2962632000.0,-205664000.0,0.0
S100U72A,2176773000000.0,,0.5
S100QZJ5,284939000000.0,25448000000.0,0.4
S100PBN1,58762000000.0,2842000000.0,
S100QZJA,50272000000.0,,0.0
S100U74F,218087000000.0,27411000000.0,0.6
S100NFJ4,241283000000.0,16741000000.0,0.2
S100QZK6,709641000000.0,,0.6
S100PBOL,263528000000.0,31260000000.0,
S100LCCI,20177000000.0,3034000000.0,0.0
S100NFJ6,23095000000.0,4494000000.0,0.0
S100U74H,73136000000.0,9472000000.0,-0.3
S100PBQ8,78193000000.0,7582000000.0,0.7
S100QZLH,332770000.0,,-0.6
S100U74U,52763000000.0,13879000000.0,0.6
S100LCD4,657640000.0,33072000.0,0.4
S100NFJB,534974000000.0,76020000000.0,0.6
S100QZLI,1611984000000.0,,
S100U74Z,142720000000.0,18615000000.0,
S100PBQH,209012000000.0,,0.0
S100NFJE,815288000.0,-380569000.0,0.2
S100LCDH,1371211000.0,101709000.0,
S100PBWX,51018000000.0,16145000000.0,
S100LCDT,61246000000.0,12479000000.0,0.0
S100PBZQ,92066000000.0,3330000000.0,
S100U75A,2347615000.0,539517000.0,0.6
S100QZOD,227636000000.0,,0.0
S100NFJW,816192000000.0,45515000000.0,0.0
S100LCE2,9000000.0,-1405000000.0,
S100QZOM,6570439000000.0,,-0.7
S100U766,44853000000.0,10839000000.0,0.6
S100NFKO,1376141000000.0,46105000000.0,
S100QZP5,541579000000.0,,0.3
S100U78P,787987000000.0,57939000000.0,0.6
S100LCE5,51834000.0,-348150000.0,-0.8
S100PC2S,169129000000.0,13237000000.0,0.6
S100NFKU,2507270000000.0,37031000000.0,
S100QZPH,942606000000.0,,0.0
S100U78S,6845874000.0,-302262000.0,0.1
S100LCET,336789000000.0,50092000000.0,0.3
S100PC3J,136191000000.0,,0.6
S100NFKZ,215048000000.0,60311000000.0,
S100PC4F,6097041000.0,454471000.0,0.5
S100LCHL,542608000000.0,,
S100QZPT,29207000000.0,,
S100U78X,2130779000.0,578076000.0,
S100NFLC,1313005000.0,194199000.0,0.6
S100PC8A,3582085000.0,,0.35
S100PC91,86033000000.0,9328000000.0,
S100LCMV,3872356000.0,773577000.0,
S100NFN3,72531000000.0,2366000000.0,0.6
S100QZRG,881923000000.0,,-0.2
S100QZSF,,,-0.7
S100U78Z,817360000000.0,,0.4
S100U7A5,3694000000.0,516000000.0,
S100LCN0,711033000.0,-103680000.0,0.4
S100NFNN,2007514000000.0,77186000000.0,0.0
S100U7CD,263717000000.0,23213000000.0,0.2
S100PCEI,112578000000.0,5570000000.0,0.6
S100QZSY,428487000000.0,,0.2
S100LCN5,650465000.0,65162000.0,
S100NFNR,200184000.0,-1504308000.0,
S100QZT0,10881150000000.0,,0.3
S100LCNR,81122000000.0,3986000000.0,0.3
S100U7CE,4166114000.0,,0.6
S100PCF9,5651505000000.0,,0.5
S100NFOU,1436318000.0,176725000.0,0.6
S100PCI8,23819429000.0,5783421000.0,0.7
S100QZT6,11539837000000.0,1208206000000.0,0.2
S100U7CG,76303000.0,-464170000.0,-0.2
S100NFP4,15673219000.0,3405330000.0,
S100LCYK,602510000000.0,,0.0
S100PCID,25655000000.0,1928000000.0,0.0
S100LDRR,8603910000000.0,,
S100PCL9,45753000000.0,10932000000.0,0.6
S100QZX0,1018751000000.0,,-0.6
S100U7CS,31384000.0,,-0.4
S100NFPY,3911403000.0,204194000.0,
S100LE04,42828000000.0,,0.6
S100NFQM,1483703000000.0,480112000000.0,
S100U7DN,200996000000.0,,0.6
S100QZYC,225387000000.0,,0.5
S100PCOG,9899175000.0,613234000.0,0.5
S100U7EQ,134534000000.0,24436000000.0,
S100QZYR,273793000000.0,,0.0
S100LE0C,949652000000.0,,
S100NFQP,390499000000.0,28914000000.0,0.7
S100PCRE,2766313000.0,,-0.6
S100QZZ4,,,-0.6
S100U7ET,36133625000.0,24649283000.0,0.8
S100PCRG,2161415000.0,241803000.0,0.0
S100NFQT,261023000000.0,25588000000.0,0.6
S100R004,88778000000.0,,0.0
S100U7II,3143778000.0,238326000.0,
S100LE5F,191948000000.0,,
S100LEHU,4075885000.0,300419000.0,
S100NFR6,729990000000.0,-79464000000.0,
S100PCS3,4450272000.0,407582000.0,0.0
S100U7IR,1688964000.0,469346000.0,
S100R018,1186683000000.0,,
S100NFRH,363154000000.0,12359000000.0,0.2
S100PCSI,904000000.0,160000000.0,-0.4
S100LEJ4,620885000000.0,,
S100U7J0,13986042000.0,1576769000.0,
S100R01E,2616066000000.0,,
S100LEKE,183870000000.0,,
S100NFRI,834608000000.0,70465000000.0,
S100PCUK,2633369000.0,232810000.0,
S100LELI,6029084000.0,,
S100U7J1,154717000000.0,2875000000.0,0.6
S100PCV8,2338440000.0,423273000.0,0.5
S100NFRR,200161000000.0,7499000000.0,0.2
S100R03J,100808000000.0,,0.2
S100R04K,2668228000000.0,,0.0
S100U7K7,1027462000000.0,,-0.2
S100LEOE,220267000000.0,,
S100PCW4,2961347000.0,545452000.0,0.0
S100NFSI,,,
S100U7KR,2306052000.0,186913000.0,0.3
S100NFT0,2111963000000.0,333586000000.0,
S100LEQQ,112254000000.0,,0.0
S100PCWQ,5542082000.0,-170695000.0,-0.6
S100NFT4,1438988000000.0,430691000000.0,0.0
S100U7L1,1660950000.0,-105267000.0,
S100PCWY,4142089000.0,145983000.0,
S100R04V,291688000000.0,,0.3
S100LETR,389712000000.0,27180000000.0,
S100R05Y,292449000000.0,,0.2
S100U7LD,342199000000.0,,0.6
S100NFU0,2481356000.0,413824000.0,0.0
S100LEY4,32494768000.0,,0.0
S100PD3B,225478000000.0,,0.0
S100R06O,614751000000.0,,0.2
S100U7NK,9164913000.0,1042373000.0,
S100LF0Y,759146000000.0,,0.6
S100PDDT,13120534000.0,,0.0
S100R071,628105000000.0,,
S100LF6H,6700762000.0,,
S100U7NL,,-423489000.0,-0.7
S100NFUI,1824751000000.0,,
S100NFUD,19300000000.0,-1948000000.0,-0.6
S100PE2A,821450000000.0,383835000000.0,
S100NFV2,42522000000.0,14331000000.0,
S100R07Z,94963000000.0,,0.0
S100U7OT,347576000.0,-5107959000.0,-0.8
S100LF7T,10275245000.0,,0.7
S100PE9M,139281000000.0,54870000000.0,0.7
S100R09D,2405538000000.0,,-0.2
S100U7P9,2080168000.0,306822000.0,0.6
S100PEAW,2726311000.0,421578000.0,
S100LF9T,234964000000.0,-18420000000.0,-0.8
S100U7PK,51441000000.0,6306000000.0,0.0
S100R09Z,744402000000.0,40040000000.0,0.0
S100LFAF,50803208000.0,,
S100PEDM,43954000000.0,,0.5
S100U7PM,1205706000.0,528353000.0,
S100R0BF,435786000000.0,,-0.2
S100NFW0,854228000000.0,108414000000.0,0.4
S100NFW5,1276195000000.0,25709000000.0,0.0
S100R0BK,,,0.0
S100PELP,274688000000.0,38808000000.0,0.0
S100LFF6,108522000000.0,,
S100U7PQ,136480000000.0,,0.6
S100NFWL,100362000000.0,38799000000.0,0.0
S100R0D0,3313018000000.0,,0.4
S100PEWN,1095607000.0,-753705000.0,
S100LFF7,319079000000.0,,
S100NFX1,9093654000000.0,,
S100U7Q7,2587000.0,-681816000.0,
S100NFXE,76192000000.0,10665000000.0,0.6
S100PEWS,95248000000.0,7249000000.0,0.4
S100LFHB,14420064000.0,,
S100U7Q8,508000000.0,-1331000000.0,0.0
S100NFXF,148078000000.0,23316000000.0,
S100LFJN,5766718000000.0,,0.0
S100R0FF,1223967000000.0,,0.0
S100PEY0,795702000000.0,,
S100R0HE,1678146000000.0,62658000000.0,
S100U7QH,778357000.0,,-0.4
S100NFXV,22550852000.0,2964970000.0,
S100LFKF,43138000000.0,,-0.6
S100U7QO,2642367000.0,269780000.0,
S100R0HV,425229000000.0,,0.6
S100LFOM,380564000000.0,,0.0
S100NFYR,195618000000.0,21636000000.0,0.0
S100PEZE,49067000000.0,21895000000.0,-0.3
S100U7QW,8096013000.0,-748666000.0,0.0
S100R0HX,906261000000.0,,-0.1
S100NFYZ,463070000000.0,,0.3
S100PEZZ,22976000.0,,-0.7
S100R0I6,,,-0.5
S100U7SW,785869000.0,99674000.0,
S100LFWE,1604316000.0,,0.6
S100LGMY,547921000000.0,,0.4
S100PF1P,5569459000.0,,0.2
S100NG05,6154031000000.0,,0.7
S100R0IA,,,0.0
S100LGS5,,,0.2
S100U7T3,394536000000.0,39951000000.0,0.5
S100PF1Z,9969720000.0,,-0.4
S100NG0T,713412000000.0,193768000000.0,0.3
S100LH1E,20601000000.0,3112000000.0,0.6
S100U7T9,680937000000.0,25730000000.0,
S100R0IU,735620000000.0,,
S100NG13,182767000000.0,9386000000.0,0.5
S100R0IV,,,
S100PFDK,839798000000.0,,0.6
S100U7TA,2415350000.0,361781000.0,0.2
S100LHA9,,,-0.4
S100NG1J,144022000000.0,23548000000.0,0.6
S100R0PF,,,-0.6
S100PFFF,5163136000.0,,0.4
S100U7TI,2050144000.0,-1026321000.0,0.0
S100LHE4,608590000000.0,54684000000.0,0.0
S100R0PR,5671762000000.0,,0.0
S100U7UE,1332685000.0,151124000.0,0.6
S100PFJ4,213579000000.0,41405000000.0,0.6
S100NG1M,626579000000.0,,0.7
S100NG2F,367733000000.0,20250000000.0,0.6
S100LHH8,133343000000.0,,0.3
S100PFJ6,454214000000.0,12267000000.0,0.2
S100NG30,1501157000.0,372637000.0,0.0
